zone_corecrabe.nom;region.nom;district.nom;commune.nom;fokontany.nom;village.nom;fiche.date_expedition;fiche_enqueteur.date;fiche_enqueteur.participant_individu;fiche_enqueteur.participant_nombre;fiche_enqueteur.capture_poids;fiche_enqueteur.crabe_consomme_poids;fiche_enqueteur.crabe_consomme_nombre;fiche_enqueteur.collecte_poids1;fiche_enqueteur.collecte_prix1;fiche_enqueteur.collecte_poids2;fiche_enqueteur.collecte_prix2;date_sortie_de_peche1;nombre_sortie_de_peche1;nombre_de_pirogue_sortie_de_peche1;nom_premier_engin1;nombre_premier_engin1;nom_deuxieme_engin1;nombre_deuxieme_engin1;date_sortie_de_peche2;nombre_sortie_de_peche2;nombre_de_pirogue_sortie_de_peche2;nom_premier_engin2;nombre_premier_engin2;nom_deuxieme_engin2;nombre_deuxieme_engin2;date_sortie_de_peche3;nombre_sortie_de_peche3;nombre_de_pirogue_sortie_de_peche3;nom_premier_engin3;nombre_premier_engin3;nom_deuxieme_engin3;nombre_deuxieme_engin3;date_sortie_de_peche4;nombre_sortie_de_peche4;nombre_de_pirogue_sortie_de_peche4;nom_premier_engin4;nombre_premier_engin4;nom_deuxieme_engin4;nombre_deuxieme_engin4
Morondava;Menabe (Morondava);Belo sur Tsiribihina;Delta;Tsimandrafoza;Boringeny;2021-09-08;2021-09-02;seul;0;3;0;;3;2500;;;2021-09-02;1;1;Raquette (Kipaoky, Fisahoky, Fisaoka);1;Non renseigné;0;2021-09-01;1;1;Raquette (Kipaoky, Fisahoky, Fisaoka);1;Non renseigné;0;2021-08-31;1;1;Raquette (Kipaoky, Fisahoky, Fisaoka);1;Non renseigné;0;2021-08-30;1;1;Raquette (Kipaoky, Fisahoky, Fisaoka);1;Non renseigné;0
Morondava;Menabe (Morondava);Belo sur Tsiribihina;Delta;Tsimandrafoza;Boringeny;2021-09-08;2021-09-02;seul;0;5.5;0;;5.5;2000;;;2021-09-02;1;1;Raquette (Kipaoky, Fisahoky, Fisaoka);1;Non renseigné;0;2021-09-01;1;1;Raquette (Kipaoky, Fisahoky, Fisaoka);1;Non renseigné;0;2021-08-31;0;0;Non renseigné;0;Non renseigné;0;2021-08-30;0;0;Non renseigné;0;Non renseigné;0
Morondava;Menabe (Morondava);Belo sur Tsiribihina;Delta;Tsimandrafoza;Boringeny;2021-09-08;2021-09-02;seul;0;6;0;;6;2500;;;2021-09-02;1;0;Crochet (Fingavitra, Kavitry, Fiavitry);1;Non renseigné;0;2021-09-01;1;0;Crochet (Fingavitra, Kavitry, Fiavitry);1;Non renseigné;0;2021-08-31;1;0;Crochet (Fingavitra, Kavitry, Fiavitry);1;Non renseigné;0;2021-08-30;1;0;Crochet (Fingavitra, Kavitry, Fiavitry);1;Non renseigné;0
Morondava;Menabe (Morondava);Belo sur Tsiribihina;Delta;Tsimandrafoza;Boringeny;2021-09-08;2021-09-02;seul;0;6.2;0.2;1;6;2500;;;2021-09-02;1;1;Raquette (Kipaoky, Fisahoky, Fisaoka);1;Non renseigné;0;2021-09-01;1;1;Raquette (Kipaoky, Fisahoky, Fisaoka);1;Non renseigné;0;2021-08-31;0;0;Non renseigné;0;Non renseigné;0;2021-08-30;0;0;Non renseigné;0;Non renseigné;0
Morondava;Menabe (Morondava);Belo sur Tsiribihina;Delta;Tsimandrafoza;Boringeny;2021-09-08;2021-09-02;seul;0;7;0;;7;2500;;;2021-09-02;1;0;Crochet (Fingavitra, Kavitry, Fiavitry);1;Non renseigné;0;2021-09-01;1;0;Crochet (Fingavitra, Kavitry, Fiavitry);1;Non renseigné;0;2021-08-31;0;0;Non renseigné;0;Non renseigné;0;2021-08-30;0;0;Non renseigné;0;Non renseigné;0
Morondava;Menabe (Morondava);Belo sur Tsiribihina;Delta;Tsimandrafoza;Boringeny;2021-09-08;2021-09-02;seul;0;12;2;10;10;2500;;;2021-09-02;1;1;Raquette (Kipaoky, Fisahoky, Fisaoka);1;Non renseigné;0;2021-09-01;1;1;Raquette (Kipaoky, Fisahoky, Fisaoka);1;Non renseigné;0;2021-08-31;1;1;Raquette (Kipaoky, Fisahoky, Fisaoka);1;Non renseigné;0;2021-08-30;1;1;Raquette (Kipaoky, Fisahoky, Fisaoka);1;Non renseigné;0
Morondava;Menabe (Morondava);Belo sur Tsiribihina;Delta;Tsimandrafoza;Boringeny;2021-09-08;2021-09-03;seul;0;6;0;;6;2500;;;2021-09-03;1;0;Crochet (Fingavitra, Kavitry, Fiavitry);1;Non renseigné;0;2021-09-02;1;0;Crochet (Fingavitra, Kavitry, Fiavitry);1;Non renseigné;0;2021-09-01;0;0;Non renseigné;0;Non renseigné;0;2021-08-31;0;0;Non renseigné;0;Non renseigné;0
Morondava;Menabe (Morondava);Belo sur Tsiribihina;Delta;Tsimandrafoza;Boringeny;2021-09-08;2021-09-03;seul;0;8.5;1.5;12;7;2500;;;2021-09-03;1;1;Raquette (Kipaoky, Fisahoky, Fisaoka);1;Non renseigné;0;2021-09-02;1;1;Raquette (Kipaoky, Fisahoky, Fisaoka);1;Non renseigné;0;2021-09-01;0;0;Non renseigné;0;Non renseigné;0;2021-08-31;0;0;Non renseigné;0;Non renseigné;0
Morondava;Menabe (Morondava);Belo sur Tsiribihina;Delta;Tsimandrafoza;Boringeny;2021-09-08;2021-09-03;seul;0;12;2;16;10;2500;;;2021-09-03;1;1;Raquette (Kipaoky, Fisahoky, Fisaoka);1;Non renseigné;0;2021-09-02;1;1;Raquette (Kipaoky, Fisahoky, Fisaoka);1;Non renseigné;0;2021-09-01;1;1;Raquette (Kipaoky, Fisahoky, Fisaoka);1;Non renseigné;0;2021-08-31;1;1;Raquette (Kipaoky, Fisahoky, Fisaoka);1;Non renseigné;0
Morondava;Menabe (Morondava);Belo sur Tsiribihina;Delta;Tsimandrafoza;Boringeny;2021-09-08;2021-09-03;seul;0;13;1;8;12;2500;;;2021-09-03;1;1;Raquette (Kipaoky, Fisahoky, Fisaoka);1;Non renseigné;0;2021-09-02;1;1;Raquette (Kipaoky, Fisahoky, Fisaoka);1;Non renseigné;0;2021-09-01;1;1;Raquette (Kipaoky, Fisahoky, Fisaoka);1;Non renseigné;0;2021-08-31;1;1;Raquette (Kipaoky, Fisahoky, Fisaoka);1;Non renseigné;0
Morondava;Menabe (Morondava);Belo sur Tsiribihina;Delta;Tsimandrafoza;Boringeny;2021-09-08;2021-10-02;seul;0;4;0;;4;2000;;;2021-10-02;1;1;Raquette (Kipaoky, Fisahoky, Fisaoka);1;Non renseigné;0;2021-10-01;1;1;Raquette (Kipaoky, Fisahoky, Fisaoka);1;Non renseigné;0;2021-09-30;0;0;Non renseigné;0;Non renseigné;0;2021-09-29;0;0;Non renseigné;0;Non renseigné;0
Morondava;Menabe (Morondava);Belo sur Tsiribihina;Delta;Tsimandrafoza;Boringeny;2021-09-08;2021-10-02;seul;0;5.5;0.5;4;5;2500;;;2021-10-02;1;1;Raquette (Kipaoky, Fisahoky, Fisaoka);1;Non renseigné;0;2021-10-01;1;1;Raquette (Kipaoky, Fisahoky, Fisaoka);1;Non renseigné;0;2021-09-30;1;1;Raquette (Kipaoky, Fisahoky, Fisaoka);1;Non renseigné;0;2021-09-29;1;1;Raquette (Kipaoky, Fisahoky, Fisaoka);1;Non renseigné;0
Morondava;Menabe (Morondava);Belo sur Tsiribihina;Delta;Tsimandrafoza;Boringeny;2021-09-22;2021-09-04;seul;0;3;1;6;2;2500;;;2021-09-04;1;1;Balance (Garigary, Kiriry);6;Non renseigné;0;2021-09-03;1;1;Balance (Garigary, Kiriry);6;Non renseigné;0;2021-09-02;1;1;Balance (Garigary, Kiriry);6;Non renseigné;0;2021-09-01;1;1;Balance (Garigary, Kiriry);6;Non renseigné;0
Morondava;Menabe (Morondava);Belo sur Tsiribihina;Delta;Tsimandrafoza;Boringeny;2021-09-22;2021-09-04;seul;0;5;1;8;4;2000;;;2021-09-04;1;1;Balance (Garigary, Kiriry);10;Non renseigné;0;2021-09-03;1;1;Balance (Garigary, Kiriry);10;Non renseigné;0;2021-09-02;1;1;Balance (Garigary, Kiriry);10;Non renseigné;0;2021-09-01;0;0;Non renseigné;0;Non renseigné;0
Morondava;Menabe (Morondava);Belo sur Tsiribihina;Delta;Tsimandrafoza;Boringeny;2021-09-22;2021-09-06;seul;0;2.25;0.25;2;2;2000;;;2021-09-06;1;1;Balance (Garigary, Kiriry);10;Non renseigné;0;2021-09-05;1;1;Balance (Garigary, Kiriry);10;Non renseigné;0;2021-09-04;0;0;Non renseigné;0;Non renseigné;0;2021-09-03;0;0;Non renseigné;0;Non renseigné;0
Morondava;Menabe (Morondava);Belo sur Tsiribihina;Delta;Tsimandrafoza;Boringeny;2021-09-22;2021-09-06;seul;0;3.5;0.5;4;3;2000;;;2021-09-06;1;1;Raquette (Kipaoky, Fisahoky, Fisaoka);1;Non renseigné;0;2021-09-05;1;1;Raquette (Kipaoky, Fisahoky, Fisaoka);1;Non renseigné;0;2021-09-04;1;1;Raquette (Kipaoky, Fisahoky, Fisaoka);1;Non renseigné;0;2021-09-03;0;0;Non renseigné;0;Non renseigné;0
Morondava;Menabe (Morondava);Belo sur Tsiribihina;Delta;Tsimandrafoza;Boringeny;2021-09-22;2021-09-06;seul;0;4.5;0.5;4;4;2000;;;2021-09-06;1;1;Balance (Garigary, Kiriry);10;Non renseigné;0;2021-09-05;1;1;Balance (Garigary, Kiriry);10;Non renseigné;0;2021-09-04;0;0;Non renseigné;0;Non renseigné;0;2021-09-03;0;0;Non renseigné;0;Non renseigné;0
Morondava;Menabe (Morondava);Belo sur Tsiribihina;Delta;Tsimandrafoza;Boringeny;2021-09-22;2021-09-07;seul;0;5;1;6;4;2500;;;2021-09-07;1;1;Balance (Garigary, Kiriry);10;Non renseigné;0;2021-09-06;1;1;Balance (Garigary, Kiriry);10;Non renseigné;0;2021-09-05;0;0;Non renseigné;0;Non renseigné;0;2021-09-04;0;0;Non renseigné;0;Non renseigné;0
Morondava;Menabe (Morondava);Belo sur Tsiribihina;Delta;Tsimandrafoza;Boringeny;2021-09-22;2021-09-08;seul;0;2;0;;2;2500;;;2021-09-08;1;1;Raquette (Kipaoky, Fisahoky, Fisaoka);1;Non renseigné;0;2021-09-07;0;0;Non renseigné;0;Non renseigné;0;2021-09-06;0;0;Non renseigné;0;Non renseigné;0;2021-09-05;0;0;Non renseigné;0;Non renseigné;0
Morondava;Menabe (Morondava);Belo sur Tsiribihina;Delta;Tsimandrafoza;Boringeny;2021-09-22;2021-09-08;seul;0;3;0;;3;2500;;;2021-09-08;1;1;Balance (Garigary, Kiriry);10;Non renseigné;0;2021-09-07;1;1;Balance (Garigary, Kiriry);10;Non renseigné;0;2021-09-06;0;0;Non renseigné;0;Non renseigné;0;2021-09-05;0;0;Non renseigné;0;Non renseigné;0
Morondava;Menabe (Morondava);Belo sur Tsiribihina;Delta;Tsimandrafoza;Boringeny;2021-09-22;2021-09-08;seul;0;3;1;8;2;2500;;;2021-09-08;1;1;Balance (Garigary, Kiriry);10;Non renseigné;0;2021-09-07;0;0;Non renseigné;0;Non renseigné;0;2021-09-06;0;0;Non renseigné;0;Non renseigné;0;2021-09-05;0;0;Non renseigné;0;Non renseigné;0
Morondava;Menabe (Morondava);Belo sur Tsiribihina;Delta;Tsimandrafoza;Boringeny;2021-09-22;2021-09-08;seul;0;5;1;6;4;2500;;;2021-09-08;1;1;Balance (Garigary, Kiriry);10;Non renseigné;0;2021-09-07;0;0;Non renseigné;0;Non renseigné;0;2021-09-06;0;0;Non renseigné;0;Non renseigné;0;2021-09-05;0;0;Non renseigné;0;Non renseigné;0
Morondava;Menabe (Morondava);Belo sur Tsiribihina;Delta;Tsimandrafoza;Boringeny;2021-09-22;2021-09-10;seul;0;10;2;16;8;2500;;;2021-09-10;1;1;Balance (Garigary, Kiriry);8;Non renseigné;0;2021-09-09;1;1;Balance (Garigary, Kiriry);8;Non renseigné;0;2021-09-08;1;1;Balance (Garigary, Kiriry);8;Non renseigné;0;2021-09-07;1;1;Balance (Garigary, Kiriry);8;Non renseigné;0
Morondava;Menabe (Morondava);Belo sur Tsiribihina;Delta;Tsimandrafoza;Boringeny;2021-09-22;2021-09-10;seul;0;12;1;6;11;2000;;;2021-09-10;1;1;Balance (Garigary, Kiriry);10;Non renseigné;0;2021-09-09;1;1;Balance (Garigary, Kiriry);10;Non renseigné;0;2021-09-08;1;1;Balance (Garigary, Kiriry);10;Non renseigné;0;2021-09-07;1;1;Balance (Garigary, Kiriry);10;Non renseigné;0
Morondava;Menabe (Morondava);Belo sur Tsiribihina;Delta;Tsimandrafoza;Boringeny;2021-09-22;2021-09-11;seul;0;3.5;0.5;4;3;2500;;;2021-09-11;1;1;Balance (Garigary, Kiriry);10;Non renseigné;0;2021-09-10;1;1;Balance (Garigary, Kiriry);10;Non renseigné;0;2021-09-09;1;1;Balance (Garigary, Kiriry);10;Non renseigné;0;2021-09-08;1;1;Balance (Garigary, Kiriry);10;Non renseigné;0
Morondava;Menabe (Morondava);Belo sur Tsiribihina;Delta;Tsimandrafoza;Boringeny;2021-09-22;2021-09-11;seul;0;4.25;0.25;2;4;2500;;;2021-09-11;1;1;Balance (Garigary, Kiriry);10;Non renseigné;0;2021-09-10;1;1;Balance (Garigary, Kiriry);10;Non renseigné;0;2021-09-09;1;1;Balance (Garigary, Kiriry);10;Non renseigné;0;2021-09-08;0;0;Balance (Garigary, Kiriry);10;Non renseigné;0
Morondava;Menabe (Morondava);Belo sur Tsiribihina;Delta;Tsimandrafoza;Boringeny;2021-09-22;2021-09-11;seul;0;6;0;;6;2500;;;2021-09-11;1;1;Balance (Garigary, Kiriry);10;Non renseigné;0;2021-09-10;1;1;Balance (Garigary, Kiriry);10;Non renseigné;0;2021-09-09;1;1;Balance (Garigary, Kiriry);10;Non renseigné;0;2021-09-08;1;1;Balance (Garigary, Kiriry);10;Non renseigné;0
Morondava;Menabe (Morondava);Belo sur Tsiribihina;Delta;Tsimandrafoza;Boringeny;2021-09-22;2021-09-11;seul;0;22;2;15;20;2500;;;2021-09-11;1;1;Balance (Garigary, Kiriry);10;Non renseigné;0;2021-09-10;1;1;Balance (Garigary, Kiriry);10;Non renseigné;0;2021-09-09;1;1;Balance (Garigary, Kiriry);10;Non renseigné;0;2021-09-08;1;1;Balance (Garigary, Kiriry);10;Non renseigné;0
Morondava;Menabe (Morondava);Belo sur Tsiribihina;Delta;Tsimandrafoza;Boringeny;2021-09-22;2021-09-13;seul;0;4;1;6;3;2500;;;2021-09-13;1;1;Balance (Garigary, Kiriry);10;Non renseigné;0;2021-09-12;1;1;Balance (Garigary, Kiriry);10;Non renseigné;0;2021-09-11;1;1;Balance (Garigary, Kiriry);10;Non renseigné;0;2021-09-10;1;1;Balance (Garigary, Kiriry);10;Non renseigné;0
Morondava;Menabe (Morondava);Belo sur Tsiribihina;Delta;Tsimandrafoza;Boringeny;2021-09-22;2021-09-13;seul;0;5;1;6;4;2500;;;2021-09-13;1;1;Balance (Garigary, Kiriry);10;Non renseigné;0;2021-09-12;1;1;Balance (Garigary, Kiriry);10;Non renseigné;0;2021-09-11;0;0;Non renseigné;0;Non renseigné;0;2021-09-10;0;0;Non renseigné;0;Non renseigné;0
Morondava;Menabe (Morondava);Belo sur Tsiribihina;Delta;Tsimandrafoza;Boringeny;2021-09-22;2021-09-13;seul;0;5.5;0.5;5;5;2500;;;2021-09-13;1;1;Balance (Garigary, Kiriry);10;Non renseigné;0;2021-09-12;1;1;Balance (Garigary, Kiriry);10;Non renseigné;0;2021-09-11;0;0;Non renseigné;0;Non renseigné;0;2021-09-10;0;0;Non renseigné;0;Non renseigné;0
Morondava;Menabe (Morondava);Belo sur Tsiribihina;Delta;Tsimandrafoza;Boringeny;2021-09-22;2021-09-14;seul;0;4;0;;4;2500;;;2021-09-14;1;1;Raquette (Kipaoky, Fisahoky, Fisaoka);1;Non renseigné;0;2021-09-13;1;1;Raquette (Kipaoky, Fisahoky, Fisaoka);1;Non renseigné;0;2021-09-12;0;0;Non renseigné;0;Non renseigné;0;2021-09-11;0;0;Non renseigné;0;Non renseigné;0
Morondava;Menabe (Morondava);Belo sur Tsiribihina;Delta;Tsimandrafoza;Boringeny;2021-09-22;2021-09-14;seul;0;5;1;6;4;2500;;;2021-09-14;1;1;Balance (Garigary, Kiriry);10;Non renseigné;0;2021-09-13;1;1;Balance (Garigary, Kiriry);10;Non renseigné;0;2021-09-12;1;1;Balance (Garigary, Kiriry);10;Non renseigné;0;2021-09-11;1;1;Balance (Garigary, Kiriry);10;Non renseigné;0
Morondava;Menabe (Morondava);Belo sur Tsiribihina;Delta;Tsimandrafoza;Boringeny;2021-09-22;2021-09-15;seul;0;3.5;0.5;4;3;2500;;;2021-09-15;1;1;Raquette (Kipaoky, Fisahoky, Fisaoka);1;Non renseigné;0;2021-09-14;1;1;Raquette (Kipaoky, Fisahoky, Fisaoka);1;Non renseigné;0;2021-09-13;0;0;Non renseigné;0;Non renseigné;0;2021-09-12;0;0;Non renseigné;0;Non renseigné;0
Morondava;Menabe (Morondava);Belo sur Tsiribihina;Delta;Tsimandrafoza;Boringeny;2021-09-22;2021-09-15;seul;0;6;0;;6;2500;;;2021-09-15;1;0;Crochet (Fingavitra, Kavitry, Fiavitry);1;Non renseigné;0;2021-09-14;1;0;Crochet (Fingavitra, Kavitry, Fiavitry);1;Non renseigné;0;2021-09-13;0;0;Non renseigné;0;Non renseigné;0;2021-09-12;0;0;Non renseigné;0;Non renseigné;0
Morondava;Menabe (Morondava);Belo sur Tsiribihina;Delta;Tsimandrafoza;Boringeny;2021-09-22;2021-09-16;seul;0;3.5;0;;3.5;2500;;;2021-09-16;1;1;Raquette (Kipaoky, Fisahoky, Fisaoka);1;Non renseigné;0;2021-09-15;0;0;Non renseigné;0;Non renseigné;0;2021-09-14;0;0;Non renseigné;0;Non renseigné;0;2021-09-13;0;0;Non renseigné;0;Non renseigné;0
Morondava;Menabe (Morondava);Belo sur Tsiribihina;Delta;Tsimandrafoza;Boringeny;2021-09-22;2021-09-16;seul;0;4;1;5;3;2500;;;2021-09-16;1;1;Balance (Garigary, Kiriry);8;Non renseigné;0;2021-09-15;1;1;Balance (Garigary, Kiriry);8;Non renseigné;0;2021-09-14;1;1;Balance (Garigary, Kiriry);8;Non renseigné;0;2021-09-13;0;0;Non renseigné;0;Non renseigné;0
Morondava;Menabe (Morondava);Belo sur Tsiribihina;Delta;Tsimandrafoza;Boringeny;2021-09-22;2021-09-16;seul;0;4;1;6;3;2500;;;2021-09-16;1;1;Raquette (Kipaoky, Fisahoky, Fisaoka);1;Non renseigné;0;2021-09-15;1;1;Raquette (Kipaoky, Fisahoky, Fisaoka);1;Non renseigné;0;2021-09-14;0;0;Non renseigné;0;Non renseigné;0;2021-09-13;0;0;Non renseigné;0;Non renseigné;0
Morondava;Menabe (Morondava);Belo sur Tsiribihina;Delta;Tsimandrafoza;Boringeny;2021-09-22;2021-09-16;seul;0;4.1;0.1;1;4;2500;;;2021-09-16;1;0;Crochet (Fingavitra, Kavitry, Fiavitry);1;Non renseigné;0;2021-09-15;1;0;Crochet (Fingavitra, Kavitry, Fiavitry);1;Non renseigné;0;2021-09-14;0;0;Non renseigné;0;Non renseigné;0;2021-09-13;0;0;Non renseigné;0;Non renseigné;0
Morondava;Menabe (Morondava);Belo sur Tsiribihina;Delta;Tsimandrafoza;Boringeny;2021-09-22;2021-09-16;seul;0;4.5;0.5;4;4;2500;;;2021-09-16;1;1;Raquette (Kipaoky, Fisahoky, Fisaoka);1;Non renseigné;0;2021-09-15;0;0;Non renseigné;0;Non renseigné;0;2021-09-14;0;0;Non renseigné;0;Non renseigné;0;2021-09-13;0;0;Non renseigné;0;Non renseigné;0
Morondava;Menabe (Morondava);Belo sur Tsiribihina;Delta;Tsimandrafoza;Boringeny;2021-09-22;2021-09-18;seul;0;3.5;0.5;5;3;2500;;;2021-09-18;1;1;Raquette (Kipaoky, Fisahoky, Fisaoka);1;Non renseigné;0;2021-09-17;0;0;Non renseigné;0;Non renseigné;0;2021-09-16;0;0;Non renseigné;0;Non renseigné;0;2021-09-15;0;0;Non renseigné;0;Non renseigné;0
Morondava;Menabe (Morondava);Belo sur Tsiribihina;Delta;Tsimandrafoza;Boringeny;2021-09-22;2021-09-18;seul;0;4;0;;4;2500;;;2021-09-18;1;1;Balance (Garigary, Kiriry);10;Non renseigné;0;2021-09-17;0;0;Non renseigné;0;Non renseigné;0;2021-09-16;0;0;Non renseigné;0;Non renseigné;0;2021-09-15;0;0;Non renseigné;0;Non renseigné;0
Morondava;Menabe (Morondava);Belo sur Tsiribihina;Delta;Tsimandrafoza;Boringeny;2021-09-22;2021-09-18;seul;0;4;1;6;3;2500;;;2021-09-18;1;1;Balance (Garigary, Kiriry);8;Non renseigné;0;2021-09-17;0;0;Non renseigné;0;Non renseigné;0;2021-09-16;0;0;Non renseigné;0;Non renseigné;0;2021-09-15;0;0;Non renseigné;0;Non renseigné;0
Morondava;Menabe (Morondava);Belo sur Tsiribihina;Delta;Tsimandrafoza;Boringeny;2021-09-22;2021-09-18;seul;0;4.5;0;;4.5;2500;;;2021-09-18;1;1;Balance (Garigary, Kiriry);10;Non renseigné;0;2021-09-17;0;0;Non renseigné;0;Non renseigné;0;2021-09-16;0;0;Non renseigné;0;Non renseigné;0;2021-09-15;0;0;Non renseigné;0;Non renseigné;0
Morondava;Menabe (Morondava);Belo sur Tsiribihina;Delta;Tsimandrafoza;Boringeny;2021-09-22;2021-09-20;seul;0;9;1;7;8;2500;;;2021-09-20;1;1;Balance (Garigary, Kiriry);10;Non renseigné;0;2021-09-19;1;1;Balance (Garigary, Kiriry);10;Non renseigné;0;2021-09-18;1;1;Balance (Garigary, Kiriry);10;Non renseigné;0;2021-09-17;1;1;Balance (Garigary, Kiriry);10;Non renseigné;0
Morondava;Menabe (Morondava);Belo sur Tsiribihina;Delta;Tsimandrafoza;Boringeny;2021-09-22;2021-09-20;seul;0;11;1;6;10;2500;;;2021-09-20;1;1;Balance (Garigary, Kiriry);10;Non renseigné;0;2021-09-19;1;1;Balance (Garigary, Kiriry);10;Non renseigné;0;2021-09-18;1;1;Balance (Garigary, Kiriry);10;Non renseigné;0;2021-09-17;1;1;Balance (Garigary, Kiriry);10;Non renseigné;0
Morondava;Menabe (Morondava);Belo sur Tsiribihina;Delta;Tsimandrafoza;Boringeny;2021-09-22;2021-09-20;seul;0;11.5;1.5;12;10;2500;;;2021-09-20;1;1;Balance (Garigary, Kiriry);10;Non renseigné;0;2021-09-19;1;1;Balance (Garigary, Kiriry);10;Non renseigné;0;2021-09-18;1;1;Balance (Garigary, Kiriry);10;Non renseigné;0;2021-09-17;1;1;Balance (Garigary, Kiriry);10;Non renseigné;0
Morondava;Menabe (Morondava);Belo sur Tsiribihina;Delta;Tsimandrafoza;Boringeny;2021-09-22;2021-09-20;seul;0;15;1;6;14;2500;;;2021-09-20;1;1;Balance (Garigary, Kiriry);10;Non renseigné;0;2021-09-19;1;1;Balance (Garigary, Kiriry);10;Non renseigné;0;2021-09-18;1;1;Balance (Garigary, Kiriry);10;Non renseigné;0;2021-09-17;1;1;Balance (Garigary, Kiriry);10;Non renseigné;0
Morondava;Menabe (Morondava);Belo sur Tsiribihina;Delta;Tsimandrafoza;Boringeny;2021-09-22;2021-09-22;seul;0;9;1;6;8;2500;;;2021-09-22;1;1;Balance (Garigary, Kiriry);10;Non renseigné;0;2021-09-21;1;1;Balance (Garigary, Kiriry);10;Non renseigné;0;2021-09-20;1;1;Balance (Garigary, Kiriry);10;Non renseigné;0;2021-09-19;1;1;Balance (Garigary, Kiriry);10;Non renseigné;0
Morondava;Menabe (Morondava);Belo sur Tsiribihina;Delta;Tsimandrafoza;Boringeny;2021-09-22;2021-09-22;seul;0;10;1;5;9;2500;;;2021-09-22;1;1;Balance (Garigary, Kiriry);10;Non renseigné;0;2021-09-21;1;1;Balance (Garigary, Kiriry);10;Non renseigné;0;2021-09-20;1;1;Balance (Garigary, Kiriry);10;Non renseigné;0;2021-09-19;1;1;Balance (Garigary, Kiriry);10;Non renseigné;0
Morondava;Menabe (Morondava);Belo sur Tsiribihina;Delta;Tsimandrafoza;Boringeny;2021-09-22;2021-09-22;seul;0;13;1;8;12;2500;;;2021-09-22;1;1;Balance (Garigary, Kiriry);10;Non renseigné;0;2021-09-21;1;1;Balance (Garigary, Kiriry);10;Non renseigné;0;2021-09-20;1;1;Balance (Garigary, Kiriry);10;Non renseigné;0;2021-09-19;1;1;Balance (Garigary, Kiriry);10;Non renseigné;0
Morondava;Menabe (Morondava);Belo sur Tsiribihina;Delta;Tsimandrafoza;Boringeny;2021-09-22;2021-09-23;seul;0;15;1;6;14;2500;;;2021-09-23;1;1;Balance (Garigary, Kiriry);10;Non renseigné;0;2021-09-22;1;1;Balance (Garigary, Kiriry);10;Non renseigné;0;2021-09-21;1;1;Balance (Garigary, Kiriry);10;Non renseigné;0;2021-09-20;0;0;Balance (Garigary, Kiriry);10;Non renseigné;0
Morondava;Menabe (Morondava);Belo sur Tsiribihina;Delta;Tsimandrafoza;Boringeny;2021-10-16;2021-09-23;seul;0;10;1;6;9;2500;;;2021-09-23;1;1;Balance (Garigary, Kiriry);10;Non renseigné;0;2021-09-22;1;1;Balance (Garigary, Kiriry);10;Non renseigné;0;2021-09-21;1;1;Balance (Garigary, Kiriry);10;Non renseigné;0;2021-09-20;1;1;Balance (Garigary, Kiriry);10;Non renseigné;0
Morondava;Menabe (Morondava);Belo sur Tsiribihina;Delta;Tsimandrafoza;Boringeny;2021-10-16;2021-09-23;seul;0;11.5;0.5;4;11;2500;;;2021-09-23;1;1;Balance (Garigary, Kiriry);10;Non renseigné;0;2021-09-22;1;1;Balance (Garigary, Kiriry);10;Non renseigné;0;2021-09-21;1;1;Balance (Garigary, Kiriry);10;Non renseigné;0;2021-09-20;1;1;Balance (Garigary, Kiriry);10;Non renseigné;0
Morondava;Menabe (Morondava);Belo sur Tsiribihina;Delta;Tsimandrafoza;Boringeny;2021-10-16;2021-09-23;seul;0;13.5;1.5;12;12;2500;;;2021-09-23;1;1;Balance (Garigary, Kiriry);10;Non renseigné;0;2021-09-22;1;1;Balance (Garigary, Kiriry);10;Non renseigné;0;2021-09-21;1;1;Balance (Garigary, Kiriry);10;Non renseigné;0;2021-09-20;1;1;Balance (Garigary, Kiriry);10;Non renseigné;0
Morondava;Menabe (Morondava);Belo sur Tsiribihina;Delta;Tsimandrafoza;Boringeny;2021-10-16;2021-09-23;seul;0;17;2;10;15;2500;;;2021-09-23;1;1;Balance (Garigary, Kiriry);8;Non renseigné;0;2021-09-22;1;1;Balance (Garigary, Kiriry);8;Non renseigné;0;2021-09-21;1;1;Balance (Garigary, Kiriry);8;Non renseigné;0;2021-09-20;1;1;Balance (Garigary, Kiriry);8;Non renseigné;0
Morondava;Menabe (Morondava);Belo sur Tsiribihina;Delta;Tsimandrafoza;Boringeny;2021-10-16;2021-09-24;seul;0;8.5;0.5;4;8;2500;;;2021-09-24;1;1;Balance (Garigary, Kiriry);10;Non renseigné;0;2021-09-23;1;1;Balance (Garigary, Kiriry);10;Non renseigné;0;2021-09-22;1;1;Balance (Garigary, Kiriry);10;Non renseigné;0;2021-09-21;1;1;Balance (Garigary, Kiriry);10;Non renseigné;0
Morondava;Menabe (Morondava);Belo sur Tsiribihina;Delta;Tsimandrafoza;Boringeny;2021-10-16;2021-09-24;seul;0;11;1;5;10;2500;;;2021-09-24;1;1;Balance (Garigary, Kiriry);10;Non renseigné;0;2021-09-23;1;1;Balance (Garigary, Kiriry);10;Non renseigné;0;2021-09-22;1;1;Balance (Garigary, Kiriry);10;Non renseigné;0;2021-09-21;1;1;Balance (Garigary, Kiriry);10;Non renseigné;0
